INDEX	MACAQUE_COUNT_IN_TAK	OTHER_SPIECIES_COUNT_IN_TAK	TC_CT_COUNT_IN_TAK	THALAM_COUNT_IN_TAK	CORTEX_COUNT_IN_TAK	INJECT_COUNT_IN_TAK	METHOD_COUNT_IN_TAK	CONNECT_COUNT_IN_TAK	NOT_TT	NOT_MACAQUE_BUT_OTHERS	RELEVANCE_INDEX
3138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
10298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
3145									Y		0.0
3150											0.0
3158											0.0
3168											0.0
3190											0.0
10292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
3216									Y		0.0
3226									Y		0.0
10289									Y		0.0
10288									Y		0.0
2993											0.0
10322	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
10323									Y		0.0
2972	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
10354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
10353	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
10352	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
10351											0.0
2865											0.0
10349											0.0
10348											0.0
10347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
2868											0.0
10345											0.0
10343											0.0
10342											0.0
10341											0.0
10340	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
2881											0.0
10338	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
2909											0.0
2927											0.0
2931											0.0
10334	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
10333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
2938											0.0
10331											0.0
2941											0.0
10329	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
2943											0.0
2944									Y		0.0
10326											0.0
10325	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
10286	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
3232											0.0
10284	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
3389											0.0
3390											0.0
10247									Y		0.0
3391											0.0
3398											0.0
3411									Y		0.0
3412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
3444											0.0
3454											0.0
3457											0.0
3459									Y		0.0
10237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
3468	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
10235									Y		0.0
10234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
3474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
10232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
3499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
10230											0.0
10229											0.0
10228	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
10227											0.0
3525	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
3538											0.0
3541									Y		0.0
10223	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
3554											0.0
3562											0.0
10220	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
10219											0.0
10250											0.0
10252									Y		0.0
10283											0.0
3383											0.0
10282											0.0
3278											0.0
3282									Y		0.0
10279									Y		0.0
10278											0.0
10277	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
10276									Y		0.0
10275											0.0
10274											0.0
3297											0.0
3298									Y		0.0
3309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
10270	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
3313									Y		0.0
4054	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
3319											0.0
3325											0.0
10265											0.0
10264											0.0
3334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
10262											0.0
3335											0.0
3337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
10259											0.0
10258											0.0
3353											0.0
3354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
3356											0.0
3367											0.0
10268	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
10098	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
4056	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
9953											0.0
4690	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
9948	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
4688	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
9950	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
4674	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
4673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
9954											0.0
4643	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
9955	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
4665	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
4659											0.0
4657	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
9959									Y		0.0
9960											0.0
4691	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
4694	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
4696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
9939	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
9938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
4703	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
4710											0.0
4712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
9933											0.0
9932	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
9931	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
4723	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
9929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
4730	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
9927											0.0
9926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
4731											0.0
4649	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
4637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
4732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
4530	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
4553	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
4551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
4547											0.0
4535	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
4531	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
9994											0.0
9996									Y		0.0
9964	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
4523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
4522	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
4520	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
4516									Y		0.0
4512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
4501	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
9987	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
9986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
9985											0.0
4561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
4571	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
9980	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
4584	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
4589	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
4604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
4607	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
9973									Y		0.0
9972											0.0
4612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
4631	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
9967									Y		0.0
9966	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
4633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
9924	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
4739											0.0
4500	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
4909	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
4925											0.0
4915											0.0
4913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
4910											0.0
9864											0.0
9865											0.0
4896	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
9877	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
4894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
4891	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
4887	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
9872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
9873									Y		0.0
4880											0.0
4927	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
4929	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
9856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
9855	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
9853	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
9852											0.0
9850	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
4939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
9847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
9846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
4946	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
4953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
4954	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
4957											0.0
9840	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
9839	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
9837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
4876											0.0
9878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
4742	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
9909	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
9901	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
4802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
4800	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
4794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
4791	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
9907											0.0
9911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
9879											0.0
4783											0.0
4778	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
4768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
9915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
9917	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
4747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
9900	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
4817											0.0
4820	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
4827											0.0
9895	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
9894	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
9893	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
4829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
4830	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
9889											0.0
4831	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
4833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
4841											0.0
4849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
4863	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
9882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
4865	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
10004											0.0
4490	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
4060											0.0
4176	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
10108											0.0
4209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
10110	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
4207	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
4198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
4190	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
4175	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
4163	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
10118									Y		0.0
10119									Y		0.0
4170	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
10121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
4168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
10123											0.0
4213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
10106											0.0
4217	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
10104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
4219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
4221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
4226	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
10100											0.0
4227	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
10356									Y		0.0
10097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
10095	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
4228	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
4229	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
4230	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
4246	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
10089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
10124	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
10126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
4260	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
10153											0.0
10146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
10147											0.0
10148											0.0
4088	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
4086											0.0
4083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
10154											0.0
10127	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
4082	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
4067	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
10157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
4064											0.0
4061	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
10161	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
4116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
4128											0.0
10143											0.0
10142									Y		0.0
10141											0.0
4130											0.0
4135											0.0
4136	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
4142											0.0
4146	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
10135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
10134	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
4153	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
4155	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
10130											0.0
10129											0.0
10128	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
4259	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
4263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
10008											0.0
4387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
10032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
4400	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
10034	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
10035											0.0
4396	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
4391	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
4381	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
4359	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
10040											0.0
4374	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
10042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
4370	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
4368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
4366											0.0
4403									Y		0.0
10027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
4433	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
10022									Y		0.0
4443	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
4448	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
4463	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
4468	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
4475	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
10016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
4480	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
10014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
10013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
10012											0.0
10011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
4485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
4486	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
4361	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
4356	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
10083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
10074	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
4297											0.0
10069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
10070									Y		0.0
10071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
10072											0.0
10073	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
10075									Y		0.0
10049									Y		0.0
4292	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
4286	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
10078									Y		0.0
10079	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
10080	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
4275	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
4304	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
4305											0.0
4309	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
10063											0.0
4311											0.0
10061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
4319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
10059											0.0
4320	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
10057									Y		0.0
10056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
4326											0.0
4327											0.0
4332	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
10052											0.0
4344											0.0
4346									Y		0.0
10355	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
2686											0.0
10357									Y		0.0
10773											0.0
10775											0.0
10776											0.0
460									Y		0.0
10778											0.0
10779											0.0
10780											0.0
10781											0.0
10782											0.0
10783	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
10784									Y		0.0
10785											0.0
10786											0.0
459											0.0
453											0.0
411									Y		0.0
10774											0.0
10772											0.0
10791											0.0
462											0.0
10756											0.0
10757											0.0
10758											0.0
10759											0.0
507											0.0
10761									Y		0.0
10762											0.0
506									Y		0.0
498									Y		0.0
479											0.0
478											0.0
10767											0.0
10768											0.0
10769											0.0
10770											0.0
10790											0.0
402											0.0
514											0.0
10811											0.0
10813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
310											0.0
10815											0.0
10816	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
10817											0.0
10818											0.0
10819	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
10820											0.0
10821											0.0
10822											0.0
10823									Y		0.0
10824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
10825											0.0
297											0.0
293									Y		0.0
10812											0.0
314											0.0
10793											0.0
10809	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
10794											0.0
395											0.0
391											0.0
379									Y		0.0
10798											0.0
377											0.0
363											0.0
10801											0.0
354											0.0
10803											0.0
10804									Y		0.0
10805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
10806	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
350									Y		0.0
327											0.0
512									Y		0.0
10753											0.0
730											0.0
671											0.0
633											0.0
10699											0.0
10700	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
10701											0.0
10702											0.0
10703									Y		0.0
630									Y		0.0
10705											0.0
10706											0.0
10707											0.0
10708									Y		0.0
10709									Y		0.0
10710											0.0
623											0.0
619											0.0
651									Y		0.0
683									Y		0.0
10714											0.0
695											0.0
10679	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
10680											0.0
10681	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
10682	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
10683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
10684											0.0
10685											0.0
10686											0.0
10687											0.0
10688											0.0
723											0.0
715	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
10691											0.0
702											0.0
10693											0.0
617											0.0
10715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
10752											0.0
10735											0.0
575									Y		0.0
567											0.0
10739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
10740											0.0
10741	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
10742	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
564											0.0
556											0.0
10745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
10746									Y		0.0
10747											0.0
10748											0.0
10749											0.0
10750											0.0
530											0.0
583											0.0
10734											0.0
612											0.0
10733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
10717											0.0
10718	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
10719											0.0
605											0.0
10721	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
10722									Y		0.0
602											0.0
600											0.0
10726											0.0
10727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
592									Y		0.0
591											0.0
10730											0.0
10731											0.0
10732											0.0
10828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
10829											0.0
10830	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
10924											0.0
10926											0.0
10927											0.0
10928											0.0
10929											0.0
10930											0.0
10931											0.0
10932											0.0
10933											0.0
10934											0.0
10935									Y		0.0
10936											0.0
84									Y		0.0
10938											0.0
10939											0.0
10940									Y		0.0
10925											0.0
10923											0.0
10942											0.0
10922											0.0
10907											0.0
10908											0.0
170											0.0
10910											0.0
10911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
10912											0.0
10913											0.0
10914											0.0
119											0.0
10916											0.0
10917											0.0
104											0.0
10919											0.0
10920											0.0
10921											0.0
10941									Y		0.0
51											0.0
10831											0.0
10962											0.0
10964											0.0
10965											0.0
10966											0.0
10967											0.0
10968											0.0
10969											0.0
10970											0.0
10971											0.0
10972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
10973											0.0
10974											0.0
10975											0.0
10976											0.0
10977											0.0
10978											0.0
10963											0.0
10961											0.0
10944											0.0
10960											0.0
10945											0.0
10946									Y		0.0
10947									Y		0.0
36											0.0
10949	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
10950											0.0
6									Y		0.0
10952											0.0
10953											0.0
10954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
10955											0.0
10956											0.0
10957											0.0
10958											0.0
10959	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
10906											0.0
10905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		0.0
10904											0.0
10849	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
10851	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0		Y	0.0
10852											0.0
10853											0.0
10854											0.0
10855											0.0
254											0.0
10857	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	Y	Y	0.0
10858											0.0
208											0.0
10860									Y		0.0
10861											0.0
200											0.0
