INDEX	MACAQUE_COUNT_IN_TAK	OTHER_SPIECIES_COUNT_IN_TAK	TC_CT_COUNT_IN_TAK	THALAM_COUNT_IN_TAK	CORTEX_COUNT_IN_TAK	INJECT_COUNT_IN_TAK	METHOD_COUNT_IN_TAK	CONNECT_COUNT_IN_TAK	MACAQUE_COUNT_IN_500	OTHER_SPIECIES_COUNT_IN_500	TC_CT_COUNT_IN_500	THALAM_COUNT_IN_500	CORTEX_COUNT_IN_500	INJECT_COUNT_IN_500	METHOD_COUNT_IN_500	CONNECT_COUNT_IN_500	MACAQUE_COUNT_IN_FULL_TEXT	OTHER_SPIECIES_COUNT_IN_FULL_TEXT	TC_CT_COUNT_IN_FULL_TEXT	THALAM_COUNT_IN_FULL_TEXT	CORTEX_COUNT_IN_FULL_TEXT	INJECT_COUNT_IN_FULL_TEXT	METHOD_COUNT_IN_FULL_TEXT	CONNECT_COUNT_IN_FULL_TEXT	RELEVANCE_INDEX
10468	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	16.0	7.0	0.0	8.0	16.0	0.0	29.0	22.0	10.986122886681096
10469	0.0	0.0	0.0	2.0	0.0	0.0	7.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	3.0	2.0	38.0	0.0	7.0	4.0	0.0	84.0	24.0	61.211058460730236
10470	0.0	0.0	0.0	4.0	0.0	0.0	0.0	10.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	5.0	4.0	43.0	2.0	65.0	9.0	3.0	13.0	156.0	44.17823461267386
10471	0.0	1.0	0.0	10.0	15.0	2.0	2.0	7.0	0.0	1.0	0.0	7.0	10.0	1.0	1.0	5.0	29.0	40.0	0.0	85.0	166.0	6.0	32.0	139.0	101.71068953280906
10472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0
10473	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	7.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	80.0	0.0	27.0	1.0	0.0	20.0	36.0	24.141568686511505
10474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	2.0	8.0	1.0	1.0	0.0	47.0	4.0	0.0	55.0	102.0	0.0
10475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	1195.0	0.0	35.0	41.0	8.0	154.0	59.0	0.0
10476	2.0	0.0	0.0	0.0	1.0	4.0	10.0	4.0	1.0	0.0	0.0	0.0	2.0	2.0	5.0	4.0	18.0	14.0	0.0	11.0	93.0	64.0	107.0	183.0	82.60904613013838
10477	0.0	2.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	1.0	2.0	70.0	0.0	5.0	61.0	7.0	0.0	85.0	5.493061443340549
10478	0.0	3.0	0.0	0.0	12.0	0.0	0.0	6.0	0.0	3.0	0.0	0.0	12.0	0.0	0.0	4.0	3.0	19.0	0.0	5.0	86.0	0.0	0.0	20.0	15.622825726984797
10479	3.0	0.0	0.0	0.0	10.0	5.0	16.0	13.0	2.0	0.0	0.0	0.0	8.0	5.0	15.0	8.0	39.0	19.0	1.0	16.0	201.0	123.0	240.0	234.0	108.42229882253112
10480	0.0	0.0	0.0	5.0	0.0	8.0	2.0	5.0	0.0	0.0	0.0	4.0	0.0	5.0	2.0	7.0	1.0	13.0	0.0	27.0	0.0	66.0	11.0	35.0	94.2315397207663
10481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	2.0	1.0	0.0	26.0	1708.0	0.0	102.0	61.0	131.0	329.0	432.0	0.0
10482	0.0	16.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	2.0	0.0	2.0	0.0	10.0	69.0	0.0	5.0	56.0	1.0	3.0	20.0	-4.4365159750045144
10483	41.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	2.0	6.0	0.0	4.0	2.0	0.0	1.0	2.0	16.0	58.0	0.0	65.0	7.0	3.0	25.0	19.0	112.60069849670494
10484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	4.0	0.0	0.0	0.0	12.0	0.0
10485	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	9.0	3.0	0.0	15.0	42.0	0.0	2.0	18.0	9.729550745276565
10486	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	66.0	0.0	4.0	14.0	1.0	23.0	2.0	0.0
10487	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	126.0	0.0	6.0	4.0	4.0	2.0	11.0	-5.493061443340549
10488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	3.0	0.0	14.0	0.0	0.0	1.0	1.0	0.0
10489	0.0	2.0	0.0	2.0	0.0	2.0	6.0	12.0	0.0	2.0	0.0	2.0	1.0	2.0	3.0	8.0	2.0	38.0	0.0	10.0	19.0	33.0	73.0	69.0	74.97176768318067
10490	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	3.0	11.0	0.0	4.0	31.0	0.0	2.0	53.0	10.39720770839918
10491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	5.0	1.0	0.0	0.0	3.0	1.0	0.0	2.0	7.0	0.0
10492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	66.0	1.0	38.0	78.0	15.0	15.0	43.0	0.0
10493	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	48.0	0.0	9.0	0.0	0.0	0.0	6.0	-12.424533248940001
10494	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	42.0	0.0	1.0	3.0	0.0	21.0	2.0	10.986122886681096
10495	0.0	6.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	5.0	0.0	0.0	2.0	1.0	13.0	1.0	4.0	25.0	1.0	7.0	6.0	0.0
10496	0.0	13.0	0.0	18.0	8.0	0.0	0.0	15.0	0.0	9.0	0.0	7.0	12.0	0.0	0.0	6.0	5.0	67.0	0.0	50.0	115.0	0.0	29.0	43.0	70.54255943313251
10497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	10.0	0.0	1.0	2.0	0.0	0.0	4.0	0.0
10498	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	6.0	0.0	1.0	0.0	6.0	66.0	1.0	6.0	117.0	0.0	9.0	21.0	17.328679513998633
10499	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	1.0	0.0	1.0	5.0	2.0	21.0	0.0	4.0	16.0	6.0	25.0	40.0	-17.63180262308081
10500	0.0	0.0	0.0	0.0	0.0	3.0	6.0	22.0	0.0	0.0	0.0	1.0	1.0	1.0	2.0	18.0	3.0	21.0	0.0	25.0	12.0	18.0	38.0	184.0	65.6605387322738
10501	0.0	0.0	0.0	4.0	1.0	0.0	8.0	26.0	0.0	0.0	0.0	2.0	5.0	0.0	4.0	17.0	9.0	11.0	0.0	35.0	52.0	105.0	134.0	346.0	85.09204714154666
10502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	10.0	0.0	9.0	12.0	8.0	12.0	9.0	0.0
10503	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	1.0	3.0	0.0	3.0	25.0	0.0	0.0	5.0	13.54025100551105
10504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	96.0	0.0	8.0	35.0	77.0	52.0	175.0	0.0
10505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0
10506	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	14.0	0.0	7.0	5.0	0.0	0.0	3.0	-23.075602584206298
10507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	5.0	0.0	0.0	1.0	1.0	9.0	398.0	0.0	353.0	13.0	21.0	17.0	46.0	0.0
10508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	2.0	4.0	62.0	0.0	14.0	10.0	4.0	10.0	70.0	0.0
10509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	24.0	0.0	20.0	3.0	0.0	2.0	4.0	0.0
10510	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	486.0	3.0	44.0	230.0	40.0	88.0	214.0	0.0
10511	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	12.0	0.0	3.0	1.0	1.0	1.0	5.0	-5.493061443340549
10512	0.0	4.0	0.0	0.0	3.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	2.0	0.0	1.0	5.0	46.0	2.0	4.0	79.0	49.0	0.0	22.0	23.025850929940457
10513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	1.0	24.0	856.0	1.0	25.0	32.0	27.0	50.0	68.0	0.0
10514	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	1.0	1.0	6.0	0.0	3.0	41.0	0.0	6.0	12.0	12.824746787307683
10515	0.0	0.0	0.0	0.0	7.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	5.0	5.0	15.0	0.0	6.0	79.0	0.0	1.0	46.0	15.890269151739728
10516	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	7.0	12.0	0.0	1.0	29.0	0.0	5.0	27.0	8.047189562170502
10517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	2.0	0.0	2.0	1.0	3.0	1.0	13.0	0.0
10518	0.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	2.0	80.0	0.0	9.0	9.0	0.0	9.0	22.0	30.019435335532698
10519	0.0	9.0	0.0	0.0	0.0	2.0	5.0	0.0	0.0	5.0	0.0	0.0	0.0	1.0	2.0	0.0	1.0	45.0	0.0	6.0	4.0	9.0	4.0	1.0	31.84265090347224
10520	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	26.0	0.0	1.0	0.0	0.0	3.0	6.0	0.0
10521	0.0	11.0	0.0	0.0	0.0	0.0	10.0	2.0	0.0	8.0	0.0	0.0	0.0	0.0	5.0	2.0	2.0	53.0	0.0	15.0	2.0	2.0	30.0	56.0	29.036957286376108
10522	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	31.0	0.0	10.0	0.0	4.0	0.0	14.0	32.18875824868201
10523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	7.0	798.0	0.0	33.0	41.0	4.0	135.0	1239.0	0.0
10524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	9.0	4.0	0.0	0.0	7.0	7.0	152.0	0.0	56.0	35.0	19.0	18.0	50.0	0.0
10525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	8.0	911.0	0.0	31.0	45.0	123.0	272.0	318.0	0.0
10526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	64.0	1.0	21.0	21.0	10.0	15.0	22.0	0.0
10527	0.0	10.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	2.0	0.0	1.0	0.0	1.0	15.0	0.0	2.0	14.0	1.0	2.0	0.0	-3.030679017851579
10528	3.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	9.0	0.0	0.0	0.0	2.0	3.0	0.0	1.0	37.0	0.0	2.0	1.0	25.85241997519076
10529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	5.0	0.0	1.0	0.0	2.0	57.0	0.0	29.0	101.0	0.0	12.0	28.0	0.0
10530	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	9.0	0.0	0.0	4.0	5.0	52.0	2.0	20.0	164.0	0.0	284.0	86.0	19.659128163621627
10531	0.0	18.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	10.0	0.0	0.0	4.0	1.0	7.250050877529995
10532	0.0	0.0	0.0	0.0	4.0	0.0	4.0	23.0	0.0	0.0	0.0	4.0	6.0	0.0	2.0	14.0	9.0	22.0	0.0	36.0	78.0	90.0	56.0	166.0	48.07902740042174
10533	0.0	5.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	52.0	0.0	6.0	5.0	18.0	0.0	2.0	1.4384103622589048
10534	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	20.0	0.0	0.0	0.0	5.493061443340549
10535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	160.0	0.0	18.0	34.0	0.0	11.0	23.0	8.958797346140274
10536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	8.0	6.0	0.0	1.0	22.0	0.0	5.0	25.0	0.0
10537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	5.0	0.0	0.0	5.0	2.0	43.0	34.0	0.0	16.0	0.0	8.0	33.0	19.0	0.0
10538	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	5.0	0.0	0.0	0.0	2.0	61.0	0.0	2.0	27.0	0.0	2.0	5.0	-12.824746787307683
10539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	184.0	0.0	24.0	20.0	9.0	162.0	195.0	0.0
10540	0.0	0.0	0.0	2.0	12.0	0.0	0.0	7.0	0.0	1.0	0.0	2.0	6.0	0.0	0.0	3.0	18.0	12.0	1.0	87.0	94.0	1.0	2.0	234.0	45.19420026906906
10541	4.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	13.0	13.0	0.0	4.0	34.0	0.0	4.0	27.0	24.141568686511505
10542	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	16.0	24.0	0.0	11.0	53.0	0.0	4.0	82.0	10.986122886681098
10543	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	29.0	1.0	1.0	8.0	2.0	12.0	7.0	-9.729550745276565
10544	0.0	4.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	10.0	0.0	1.0	1.0	1.0	41.0	0.0	1.0	80.0	0.0	5.0	3.0	-1.1157177565710485
10545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	56.0	1.0	10.0	19.0	0.0	4.0	68.0	0.0
10546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	331.0	0.0	18.0	7.0	1.0	45.0	27.0	0.0
10547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	2.0	2.0	32.0	1625.0	1.0	84.0	54.0	124.0	350.0	421.0	0.0
10548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	93.0	0.0	30.0	1.0	13.0	0.0	2.0	0.0
10549	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	115.0	0.0	3.0	7.0	0.0	26.0	5.0	-9.729550745276565
10550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	15.0	0.0	0.0	1.0	0.0	3.0	0.0	1.0	0.0
10551	0.0	2.0	0.0	0.0	1.0	2.0	0.0	1.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0	1.0	2.0	44.0	0.0	7.0	7.0	17.0	5.0	32.0	17.91759469228055
10552	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	8.0	0.0	1.0	2.0	0.0	1.0	0.0	2.0	26.0	0.0	15.0	39.0	19.0	22.0	0.0	-16.094379124341003
10553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	102.0	0.0	7.0	21.0	1.0	27.0	17.0	0.0
10554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	628.0	1.0	42.0	249.0	51.0	60.0	234.0	0.0
10555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	7.0	77.0	1.0	32.0	39.0	9.0	11.0	55.0	0.0
10556	0.0	3.0	0.0	0.0	9.0	3.0	3.0	13.0	0.0	2.0	0.0	0.0	4.0	1.0	1.0	9.0	3.0	32.0	0.0	2.0	17.0	7.0	4.0	70.0	59.36557114104379
10557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	2.0	0.0	0.0	0.0	23.0	944.0	1.0	24.0	38.0	24.0	32.0	37.0	0.0
10558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	87.0	0.0	4.0	8.0	12.0	20.0	30.0	0.0
10559	38.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	3.0	0.0	0.0	1.0	16.0	5.0	0.0	4.0	32.0	0.0	2.0	26.0	55.080013731866146
10560	0.0	0.0	0.0	0.0	0.0	4.0	12.0	12.0	0.0	0.0	0.0	1.0	0.0	1.0	3.0	13.0	1.0	13.0	1.0	4.0	8.0	11.0	16.0	187.0	75.44055583574224
10561	0.0	6.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	4.0	0.0	0.0	1.0	1.0	21.0	0.0	2.0	22.0	8.0	0.0	3.0	3.0951960420311178
10562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	34.0	0.0	2.0	0.0	0.0	3.0	6.0	0.0
10563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	5.0	18.0	1.0	13.0	9.0	0.0	2.0	27.0	0.0
10564	0.0	31.0	0.0	0.0	31.0	0.0	0.0	0.0	1.0	5.0	0.0	2.0	3.0	0.0	0.0	2.0	14.0	14.0	0.0	3.0	39.0	0.0	3.0	7.0	0.0
10565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	2.0	11.0	93.0	0.0	18.0	77.0	4.0	85.0	81.0	0.0
10566	0.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	3.0	0.0	0.0	1.0	1.0	5.0	56.0	0.0	7.0	0.0	0.0	8.0	2.0	-4.581453659370775
10567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	38.0	0.0	2.0	30.0	0.0	1.0	0.0	0.0
10568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	7.0	0.0	3.0	5.0	0.0	9.0	0.0	0.0
10569	0.0	4.0	0.0	0.0	18.0	0.0	0.0	2.0	0.0	3.0	0.0	1.0	12.0	0.0	0.0	1.0	6.0	51.0	1.0	6.0	113.0	3.0	1.0	40.0	12.168066777002249
10570	0.0	0.0	0.0	6.0	0.0	0.0	3.0	6.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	3.0	1.0	39.0	0.0	15.0	1.0	2.0	13.0	41.0	69.44216914318119
10571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
10572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	1.0	7.0	0.0	1.0	0.0	0.0
10573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	2.0	242.0	0.0	48.0	5.0	2.0	5.0	26.0	0.0
10574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	2.0	247.0	8.0	77.0	93.0	31.0	93.0	78.0	0.0
10575	0.0	8.0	0.0	0.0	0.0	0.0	2.0	8.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	4.0	2.0	116.0	0.0	10.0	25.0	82.0	11.0	34.0	16.479184330021646
10576	0.0	0.0	0.0	0.0	2.0	4.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	3.0	1.0	19.0	0.0	1.0	15.0	15.0	11.0	11.0	36.566101935451506
10577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	7.0	0.0	0.0	0.0	5.0	416.0	0.0	18.0	46.0	15.0	81.0	38.0	0.0
10578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	8.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0
10579	0.0	3.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	8.0	0.0	0.0	2.0	1.0	18.0	1.0	4.0	44.0	0.0	0.0	16.0	4.054651081081645
10580	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	2.0	1.0	5.0	0.0	20.0	27.0	1.0	1.0	25.0	0.0
10581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	1108.0	0.0	90.0	280.0	915.0	1355.0	356.0	0.0
10582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	10.0	0.0	1.0	2.0	0.0	0.0	7.0	6.0	12.0	0.0	1.0	2.0	0.0	0.0	9.0	0.0
10583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	7.0	14.0	794.0	1.0	32.0	43.0	9.0	73.0	109.0	0.0
10584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	1.0	0.0	0.0	0.0	1.0	20.0	541.0	2.0	40.0	48.0	21.0	28.0	70.0	0.0
10585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	552.0	1.0	21.0	31.0	66.0	119.0	116.0	0.0
10586	0.0	0.0	0.0	0.0	11.0	2.0	8.0	8.0	0.0	0.0	0.0	0.0	11.0	1.0	5.0	5.0	29.0	3.0	1.0	30.0	255.0	61.0	100.0	173.0	72.84820912568604
10587	0.0	4.0	0.0	0.0	3.0	18.0	8.0	4.0	0.0	2.0	0.0	0.0	3.0	14.0	5.0	3.0	10.0	56.0	2.0	7.0	113.0	226.0	91.0	133.0	84.05642515313934
10588	0.0	5.0	0.0	1.0	0.0	0.0	1.0	21.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	12.0	1.0	74.0	0.0	54.0	0.0	0.0	40.0	143.0	30.75656624024939
10589	0.0	14.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	9.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	45.0	0.0	13.0	3.0	2.0	6.0	0.0	13.925056211191695
10590	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	18.0	17.0	1.0	8.0	81.0	0.0	5.0	31.0	9.729550745276565
10591	0.0	7.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	8.0	5.0	72.0	0.0	2.0	7.0	5.0	13.0	99.0	1.1157177565710512
10592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1029.0	0.0	65.0	327.0	1037.0	880.0	412.0	0.0
10593	0.0	8.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	4.0	0.0	0.0	2.0	0.0	3.0	2.0	1.0	36.0	0.0	1.0	51.0	0.0	5.0	12.0	1.438410362258904
10594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	244.0	0.0	39.0	24.0	39.0	125.0	114.0	0.0
10595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	43.0	0.0	29.0	4.0	0.0	2.0	5.0	0.0
